work-id,section_num,page_url,section_title,section_url
,1.1.1,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,A. The Rigid and Harsh Opinion: Vernacular Translations Absolutely Condemned,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#a-the-rigid-and-harsh-opinion-vernacular-translations-absolutely-condemned
,1.1.2,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,B. The Softer Opinion: Vernacular Translations Generally Expedient,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#b-the-softer-opinion-vernacular-translations-generally-expedient
,1.1.3,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,C. The Common Opinion of the Roman School: Vernacular Translations Neither Simply Approved Nor Simply Prohibited,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#c-the-common-opinion-of-the-roman-school-vernacular-translations-neither-simply-approved-nor-simply-prohibited
,1.1.4,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,D. The Decree of the Council of Trent,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#d-the-decree-of-the-council-of-trent
,1.1.5,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,E. The Practice of the Roman Church in Restricting the Decree,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#e-the-practice-of-the-roman-church-in-restricting-the-decree
,1.2,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,II. THE PROTESTANT DOCTRINE STATED,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#ii-the-protestant-doctrine-stated
,1.3,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,III. ARGUMENTS CONFIRMING THE PROTESTANT DOCTRINE,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#iii-arguments-confirming-the-protestant-doctrine
,1.3.1,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,A. The First Argument: From the Example of the Sacred Writers and of God Himself,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#a-the-first-argument-from-the-example-of-the-sacred-writers-and-of-god-himself
,1.3.1.1,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,"1. The Old Testament written in Hebrew, the vernacular of the Israelites",https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#1-the-old-testament-written-in-hebrew-the-vernacular-of-the-israelites
,1.3.1.2,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,"2. The New Testament written in Greek, understood by the common people",https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#2-the-new-testament-written-in-greek-understood-by-the-common-people
,1.3.2,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,B. The Second Argument: From the Practice of the Church of the Old and New Testament,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#b-the-second-argument-from-the-practice-of-the-church-of-the-old-and-new-testament
,1.3.2.1,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,1. The Septuagint translation for the Hellenist Jews,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#1-the-septuagint-translation-for-the-hellenist-jews
,1.3.2.2,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,2. The Chaldee paraphrase for the Hebrew-speaking Jews,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#2-the-chaldee-paraphrase-for-the-hebrew-speaking-jews
,1.3.2.3,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,3. The Latin translations for the Latin Church,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#3-the-latin-translations-for-the-latin-church
,1.3.2.4,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,4. The inference: Other churches ought likewise to have Scripture in their own languages,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#4-the-inference-other-churches-ought-likewise-to-have-scripture-in-their-own-languages
,1.3.3,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,C. The Third Argument: From the Testimony of Ecclesiastical History,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#c-the-third-argument-from-the-testimony-of-ecclesiastical-history
,1.3.3.1,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,1. The Gothic translation by Ulphilas,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#1-the-gothic-translation-by-ulphilas
,1.3.3.2,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,2. The Dalmatian translation by Jerome,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#2-the-dalmatian-translation-by-jerome
,1.3.3.3,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,3. The Armenian translation by Chrysostom,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#3-the-armenian-translation-by-chrysostom
,1.3.3.4,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,4. The testimony of Theodoret and Augustine concerning translations into many languages,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#4-the-testimony-of-theodoret-and-augustine-concerning-translations-into-many-languages
,1.3.3.5,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,"5. The Ethiopian, Syriac, and Arabic versions",https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#5-the-ethiopian-syriac-and-arabic-versions
,1.3.4,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,D. The Fourth Argument: From the Divine Ordinance in Deuteronomy 31,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#d-the-fourth-argument-from-the-divine-ordinance-in-deuteronomy-31
,1.3.4.1,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,1. The command for the public reading of the law to all the people,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#1-the-command-for-the-public-reading-of-the-law-to-all-the-people
,1.3.4.2,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,2. The inference: The reading must have been in the vernacular tongue,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#2-the-inference-the-reading-must-have-been-in-the-vernacular-tongue
,1.3.4.3,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,3. The application to Christians under the New Testament,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#3-the-application-to-christians-under-the-new-testament
,1.3.5,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,E. The Fifth Argument: From the Divine Ordinance Concerning Private Reading,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#e-the-fifth-argument-from-the-divine-ordinance-concerning-private-reading
,1.3.5.1,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,1. The command to the King in Deuteronomy 17,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#1-the-command-to-the-king-in-deuteronomy-17
,1.3.5.2,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,2. The command to all Israel in Deuteronomy 6,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#2-the-command-to-all-israel-in-deuteronomy-6
,1.3.6,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,F. The Sixth Argument: From Examples Commended in the New Testament,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#f-the-sixth-argument-from-examples-commended-in-the-new-testament
,1.3.6.1,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,1. The example of Lois and Eunice teaching Timothy the Scriptures,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#1-the-example-of-lois-and-eunice-teaching-timothy-the-scriptures
,1.3.6.2,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,2. The example of the Bereans searching the Scriptures,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#2-the-example-of-the-bereans-searching-the-scriptures
,1.3.7,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,G. The Seventh Argument: From the Exhortations of the Apostles,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#g-the-seventh-argument-from-the-exhortations-of-the-apostles
,1.3.7.1,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,1. Peter’s exhortation to attend to the prophetic word,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#1-peter-s-exhortation-to-attend-to-the-prophetic-word
,1.3.7.2,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,2. John’s beatitude upon those who read the words of the prophecy,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#2-john-s-beatitude-upon-those-who-read-the-words-of-the-prophecy
,1.3.8,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,H. The Eighth Argument: From the Words of Christ in John 5,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#h-the-eighth-argument-from-the-words-of-christ-in-john-5
,1.3.8.1,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,1. The command to search the Scriptures,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#1-the-command-to-search-the-scriptures
,1.3.8.2,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,2. Stapleton’s evasions refuted,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#2-stapleton-s-evasions-refuted
,1.3.8.3,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/,3. The conclusion: The faithful cannot obey Christ’s command without Scripture in a known tongue,https://confessionallyreformed.wordpress.com/2026/01/13/louis-le-blanc-de-beaulieu-c-1614-1675-on-vulgar-and-vernacular-versions-of-the-scripture/#3-the-conclusion-the-faithful-cannot-obey-christ-s-command-without-scripture-in-a-known-tongue
,1,https://confessionallyreformed.wordpress.com/2026/01/12/louis-le-blanc-de-beaulieu-c-1614-1675-on-the-perspicuity-of-sacred-scripture/,THEOLOGICAL THESES: ON THE PERSPICUITY OF SACRED SCRIPTURE,https://confessionallyreformed.wordpress.com/2026/01/12/louis-le-blanc-de-beaulieu-c-1614-1675-on-the-perspicuity-of-sacred-scripture/#theological-theses-on-the-perspicuity-of-sacred-scripture
,1.1,https://confessionallyreformed.wordpress.com/2026/01/12/louis-le-blanc-de-beaulieu-c-1614-1675-on-the-perspicuity-of-sacred-scripture/,I. THE PROTESTANT DOCTRINE OF SCRIPTURE’S PERSPICUITY EXPLAINED,https://confessionallyreformed.wordpress.com/2026/01/12/louis-le-blanc-de-beaulieu-c-1614-1675-on-the-perspicuity-of-sacred-scripture/#i-the-protestant-doctrine-of-scripture-s-perspicuity-explained
,1.1.1,https://confessionallyreformed.wordpress.com/2026/01/12/louis-le-blanc-de-beaulieu-c-1614-1675-on-the-perspicuity-of-sacred-scripture/,A. A Misrepresentation of the Protestant Position Corrected,https://confessionallyreformed.wordpress.com/2026/01/12/louis-le-blanc-de-beaulieu-c-1614-1675-on-the-perspicuity-of-sacred-scripture/#a-a-misrepresentation-of-the-protestant-position-corrected
